,Unnamed: 0,id_x,sentiment_idx,text_re,polarity_re,polarity_confidence_re,subjectivity_re,subjectivity_confidence_re,Unnamed: 0.1,Unnamed: 0.1.1,contributors,coordinates,coordinates\coordinates,coordinates\type,created_at,display_text_range,entities\hashtags,entities\media,entities\symbols,entities\urls,entities\user_mentions,extended_entities\media,extended_tweet\display_text_range,extended_tweet\entities\hashtags,extended_tweet\entities\media,extended_tweet\entities\symbols,extended_tweet\entities\urls,extended_tweet\entities\user_mentions,extended_tweet\extended_entities\media,extended_tweet\full_text,favorite_count,favorited,filter_level,geo,geo\coordinates,geo\type,id_y,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,matching_rules,place,place\bounding_box\coordinates,place\bounding_box\type,place\country,place\country_code,place\full_name,place\id,place\name,place\place_type,place\url,possibly_sensitive,quote_count,quoted_status\contributors,quoted_status\coordinates,quoted_status\created_at,quoted_status\display_text_range,quoted_status\entities\hashtags,quoted_status\entities\media,quoted_status\entities\symbols,quoted_status\entities\urls,quoted_status\entities\user_mentions,quoted_status\extended_entities\media,quoted_status\extended_tweet\display_text_range,quoted_status\extended_tweet\entities\hashtags,quoted_status\extended_tweet\entities\media,quoted_status\extended_tweet\entities\symbols,quoted_status\extended_tweet\entities\urls,quoted_status\extended_tweet\entities\user_mentions,quoted_status\extended_tweet\extended_entities\media,quoted_status\extended_tweet\full_text,quoted_status\favorite_count,quoted_status\favorited,quoted_status\filter_level,quoted_status\geo,quoted_status\id,quoted_status\id_str,quoted_status\in_reply_to_screen_name,quoted_status\in_reply_to_status_id,quoted_status\in_reply_to_status_id_str,quoted_status\in_reply_to_user_id,quoted_status\in_reply_to_user_id_str,quoted_status\is_quote_status,quoted_status\lang,quoted_status\place,quoted_status\place\bounding_box\coordinates,quoted_status\place\bounding_box\type,quoted_status\place\country,quoted_status\place\country_code,quoted_status\place\full_name,quoted_status\place\id,quoted_status\place\name,quoted_status\place\place_type,quoted_status\place\url,quoted_status\possibly_sensitive,quoted_status\quote_count,quoted_status\quoted_status_id,quoted_status\quoted_status_id_str,quoted_status\reply_count,quoted_status\retweet_count,quoted_status\retweeted,quoted_status\scopes\followers,quoted_status\source,quoted_status\text,quoted_status\truncated,quoted_status\user\contributors_enabled,quoted_status\user\created_at,quoted_status\user\default_profile,quoted_status\user\default_profile_image,quoted_status\user\description,quoted_status\user\favourites_count,quoted_status\user\follow_request_sent,quoted_status\user\followers_count,quoted_status\user\following,quoted_status\user\friends_count,quoted_status\user\geo_enabled,quoted_status\user\id,quoted_status\user\id_str,quoted_status\user\is_translator,quoted_status\user\lang,quoted_status\user\listed_count,quoted_status\user\location,quoted_status\user\name,quoted_status\user\notifications,quoted_status\user\profile_background_color,quoted_status\user\profile_background_image_url,quoted_status\user\profile_background_image_url_https,quoted_status\user\profile_background_tile,quoted_status\user\profile_banner_url,quoted_status\user\profile_image_url,quoted_status\user\profile_image_url_https,quoted_status\user\profile_link_color,quoted_status\user\profile_sidebar_border_color,quoted_status\user\profile_sidebar_fill_color,quoted_status\user\profile_text_color,quoted_status\user\profile_use_background_image,quoted_status\user\protected,quoted_status\user\screen_name,quoted_status\user\statuses_count,quoted_status\user\time_zone,quoted_status\user\translator_type,quoted_status\user\url,quoted_status\user\utc_offset,quoted_status\user\verified,quoted_status_id,quoted_status_id_str,quoted_status_permalink\display,quoted_status_permalink\expanded,quoted_status_permalink\url,reply_count,retweet_count,retweeted,source,text,truncated,user\contributors_enabled,user\created_at,user\default_profile,user\default_profile_image,user\description,user\favourites_count,user\follow_request_sent,user\followers_count,user\following,user\friends_count,user\geo_enabled,user\id,user\id_str,user\is_translator,user\lang,user\listed_count,user\location,user\name,user\notifications,user\profile_background_color,user\profile_background_image_url,user\profile_background_image_url_https,user\profile_background_tile,user\profile_banner_url,user\profile_image_url,user\profile_image_url_https,user\profile_link_color,user\profile_sidebar_border_color,user\profile_sidebar_fill_color,user\profile_text_color,user\profile_use_background_image,user\protected,user\screen_name,user\statuses_count,user\time_zone,user\translator_type,user\url,user\utc_offset,user\verified
237,237,8.98151E+17,298,laughing my ass off i had to miss 4 trains coz it was crowded and also stuck in the train in a station for merely 20 mins coz signalling fault......,negative,0.992084026,subjective,1,256,0,,,,,Thu Aug 17 11:56:02 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.98151E+17,8.98151E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.696412, 1.336365], [103.696412, 1.47224], [103.866068, 1.47224], [103.866068, 1.336365]]]",Polygon,Singapore,SG,"North Region, Singapore",14d9532bd696d8cb,North Region,admin,https://api.twitter.com/1.1/geo/id/14d9532bd696d8cb.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lmao I had to miss 4 trains coz it was crowded and also stuck in the train in a station for merely 20 mins coz signalling fault......,FALSE,FALSE,Thu Dec 12 11:50:46 +0000 2013,TRUE,FALSE,"Scrumptious cookies here
Ig :@NnNBakes",862,,102,,210,TRUE,2242253149,2242253149,FALSE,en,0,Middle Earth,Ryan Stewart,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/2242253149/1513785971,http://pbs.twimg.com/profile_images/1056753055755001856/GVOSsMgz_normal.jpg,https://pbs.twimg.com/profile_images/1056753055755001856/GVOSsMgz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Ryan Stewart,8257,,none,http://izzaOvO.vsco.co,,FALSE
238,238,8.98139E+17,299,wah cunt train fault!!!!!! :face_with_rolling_eyes::face_with_rolling_eyes::pouting_face::pouting_face: rushing for a concert and the most crucial line breaks down,negative,0.96256882,objective,0.999999498,257,0,,,,,Thu Aug 17 11:08:13 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.98139E+17,8.98139E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wah cb train fault!!!!!! 🙄🙄😡😡 rushing for a concert and the most crucial line breaks down,FALSE,FALSE,Thu Dec 17 09:33:11 +0000 2009,FALSE,FALSE,"stay humble, stay hungry",14573,,842,,636,TRUE,97405522,97405522,FALSE,en,6,"Amstelveen, Nederland",Jessica White,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/97405522/1538077179,http://pbs.twimg.com/profile_images/1062836556464054273/OhXrRMcb_normal.jpg,https://pbs.twimg.com/profile_images/1062836556464054273/OhXrRMcb_normal.jpg,0084B4,C0DEED,DDEEF6,333333,TRUE,FALSE,Jessica White,73707,,none,http://lightningroses.tumblr.com,,FALSE
239,239,8.98138E+17,300,"[nsl]update:please add 3hours travel time between the whole nsl, due to smrt poor decision making and signalling system fault. no train svc. https://t.co/mc2yyo9zfd",negative,0.991351724,subjective,0.999999756,258,0,,,,,Thu Aug 17 11:01:14 +0000 2017,"[0, 140]",[],,[],"[{'url': 'https://t.co/ewVZyfZy6u', 'expanded_url': 'https://twitter.com/i/web/status/898137640725172224', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]",[],,"[0, 137]",[],,[],"[{'url': 'https://t.co/Mc2Yyo9zfD', 'expanded_url': 'https://twitter.com/smrt_singapore/status/898133261611712512', 'display_url': 'twitter.com/smrt_singapore…', 'indices': [138, 161]}]",[],,"[NSL]UPDATE:Pls add 3hours travel time between the whole NSL, due to SMRT poor decision making and signalling system fault. No train svc. https://t.co/Mc2Yyo9zfD",0,FALSE,low,,,,8.98138E+17,8.98138E+17,,,,,,TRUE,en,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,FALSE,0,,,Thu Aug 17 10:43:50 +0000 2017,,"[{'text': 'MarinaSouthPier', 'indices': [47, 63]}, {'text': 'Yishun', 'indices': [70, 77]}]",,[],[],[],,,,,,,,,,29,FALSE,low,,8.98E+17,8.98E+17,,,,,,FALSE,en,,,,,,,,,,,,0,,,51,45,FALSE,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[NSL]UPDATE:Pls add 25mins travel time between #MarinaSouthPier &amp; #Yishun,due to a signalling system fault.Train svc is available.",FALSE,FALSE,Mon May 30 08:33:09 +0000 2011,FALSE,FALSE,"Official Twitter channel for SMRT. Offers information and real-time train service updates. For feedback, drop a line to http://www.smrt.com.sg/Feedback.aspx",64,,475604,,6,TRUE,307781209,307781209,FALSE,en,676,Singapore,SMRT Corporation,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/307781209/1543201026,http://pbs.twimg.com/profile_images/769201640221966336/DSArTQ0v_normal.jpg,https://pbs.twimg.com/profile_images/769201640221966336/DSArTQ0v_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,TRUE,FALSE,SMRT_Singapore,4188,,none,http://www.smrt.com.sg,,TRUE,8.98E+17,8.98E+17,twitter.com/smrt_singapore…,https://twitter.com/smrt_singapore/status/898133261611712512,https://t.co/Mc2Yyo9zfD,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[NSL]UPDATE:Pls add 3hours travel time between the whole NSL, due to SMRT poor decision making and signalling syste… https://t.co/ewVZyfZy6u",TRUE,FALSE,Sat Aug 07 13:58:08 +0000 2010,FALSE,FALSE,Cherish your life,580,,210,,254,TRUE,175747620,175747620,FALSE,en,1,Singapore,Eric Young,,50404,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/175747620/1492665805,http://pbs.twimg.com/profile_images/1047511554294407170/AyGIulsH_normal.jpg,https://pbs.twimg.com/profile_images/1047511554294407170/AyGIulsH_normal.jpg,16A295,FFFFFF,CBCD83,5F2850,FALSE,FALSE,Eric Young,14049,,none,,,FALSE
240,240,8.98137E+17,301,"braddell mrt shut down, grab and uber on major surge and no taxis. full half hour early for work now im running late. great :thumbs_up:",negative,0.983746171,objective,0.999999981,259,0,,,,,Thu Aug 17 10:58:10 +0000 2017,,[],,[],[],[],,,,,,,,,,1,FALSE,low,,,,8.98137E+17,8.98137E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Braddell mrt shut down, grab and uber on major surge and no taxis. Full half hour early for work now im running late. Great 👍",FALSE,FALSE,Sun May 11 09:47:13 +0000 2008,FALSE,FALSE,"Minor tragedy. Major mess. Gig life. Theater. --Make Mosh, Not War. Bruh. http://facebook.com/echoproductions",1190,,217,,255,TRUE,14732523,14732523,FALSE,en,1,Singapore,James Oliver,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/14732523/1394967740,http://pbs.twimg.com/profile_images/1010143765334355968/LDQLZr68_normal.jpg,https://pbs.twimg.com/profile_images/1010143765334355968/LDQLZr68_normal.jpg,2FC2EF,FFFFFF,252429,666666,TRUE,FALSE,James Oliver,22581,,none,http://www.lydspace.wordpress.com,,FALSE
241,241,8.98131E+17,302,fuck your mother reaching my destination but mrt train decided not to move zzz i'm late,negative,0.952440143,subjective,0.999999792,260,0,,,,,Thu Aug 17 10:33:44 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.98131E+17,8.98131E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.696412, 1.336365], [103.696412, 1.47224], [103.866068, 1.47224], [103.866068, 1.336365]]]",Polygon,Singapore,SG,"North Region, Singapore",14d9532bd696d8cb,North Region,admin,https://api.twitter.com/1.1/geo/id/14d9532bd696d8cb.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",knn reaching my destination but mrt train decided not to move Zzz I'm late,FALSE,FALSE,Wed Feb 22 10:20:06 +0000 2012,FALSE,FALSE,"happy, but suffering.",24370,,1554,,639,TRUE,499654626,499654626,FALSE,en,14,65,Samuel Salazar,,00B899,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/499654626/1539340447,http://pbs.twimg.com/profile_images/1070002667399737345/n-G6N-eU_normal.jpg,https://pbs.twimg.com/profile_images/1070002667399737345/n-G6N-eU_normal.jpg,E81C4F,FFFFFF,95E8EC,3C3940,TRUE,FALSE,Samuel Salazar,142389,,none,https://Instagram.com/sher.ojy,,FALSE
242,242,8.98126E+17,303,ah nice train breakdown. sot damn it llll,positive,0.890551627,subjective,1,261,0,,,,,Thu Aug 17 10:13:30 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.98126E+17,8.98126E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ah bagus train breakdown. sot sialllll,FALSE,FALSE,Mon Feb 04 15:00:42 +0000 2013,FALSE,FALSE,I will make you cry,33762,,1365,,259,TRUE,1148220924,1148220924,FALSE,en,14,Spain,Morgan Maxwell,,0,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/1148220924/1541020309,http://pbs.twimg.com/profile_images/1067479348200955905/V1_5qXT9_normal.jpg,https://pbs.twimg.com/profile_images/1067479348200955905/V1_5qXT9_normal.jpg,226677,0,0,0,FALSE,FALSE,Morgan Maxwell,114774,,none,,,FALSE
243,243,8.98124E+17,304,hey @smrt_singapore how come no updates that there's a train delay?? i would have taken a different route if you had an update!,negative,0.975238204,subjective,1,262,0,,,,,Thu Aug 17 10:08:53 +0000 2017,,[],,[],[],"[{'screen_name': 'SMRT_Singapore', 'name': 'SMRT Corporation', 'id': 307781209, 'id_str': '307781209', 'indices': [4, 19]}]",,,,,,,,,,3,FALSE,low,,,,8.98124E+17,8.98124E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.817833, 1.334355], [103.817833, 1.432041], [103.931418, 1.432041], [103.931418, 1.334355]]]",Polygon,Singapore,SG,"North-East Region, Singapore",5f1f473ed6455f55,North-East Region,admin,https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hey @SMRT_Singapore how come no updates that there's a train delay?? I would have taken a different route if you had an update!,FALSE,FALSE,Tue Jul 14 04:40:11 +0000 2009,FALSE,FALSE,tRAIN jUMPER. sTAR dREAMER.,403,,245,,219,TRUE,56607742,56607742,FALSE,en,7,,Brandon Woods,,0,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/56607742/1447484183,http://pbs.twimg.com/profile_images/1010364470676213760/ciQMQ_3N_normal.jpg,https://pbs.twimg.com/profile_images/1010364470676213760/ciQMQ_3N_normal.jpg,3B94D9,0,0,0,FALSE,FALSE,Brandon Woods,5807,,none,,,FALSE
244,244,8.97609E+17,305,"please smrt, why train fault today! first impression matters. :crying_face:",negative,0.700678825,subjective,0.999787204,263,0,,,,,Tue Aug 15 23:59:51 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.97609E+17,8.97609E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.89217, 1.301577], [103.89217, 1.440937], [104.085567, 1.440937], [104.085567, 1.301577]]]",Polygon,Singapore,SG,"East Region, Singapore",6635b2fcebd13c64,East Region,admin,https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please SMRT, why train fault today! First impression matters. 😢",FALSE,FALSE,Tue Dec 14 17:56:04 +0000 2010,FALSE,FALSE,Forever 21,15703,,345,,141,TRUE,226640879,226640879,FALSE,en,2,Singapore,Richard Tucker,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/226640879/1499958411,http://pbs.twimg.com/profile_images/1027845218630955009/IWco6Xvp_normal.jpg,https://pbs.twimg.com/profile_images/1027845218630955009/IWco6Xvp_normal.jpg,FFCC4D,FFFFFF,DDEEF6,333333,TRUE,FALSE,Richard Tucker,13252,,none,http://www.facebook.com/idaffiothman,,FALSE
245,245,8.96915E+17,306,"how did i spend the first 90 mins of the week? train breakdown, jam, and more jam. it can only get better from here...",neutral,0.61139673,subjective,1,264,0,,,,,Mon Aug 14 02:04:43 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.96915E+17,8.96915E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How did I spend the first 90 mins of the week? Train breakdown, jam, and more jam. It can only get better from here...",FALSE,FALSE,Thu May 28 06:22:11 +0000 2009,FALSE,FALSE,Fiercely and fearlessly independent.,224,,227,,274,TRUE,43060697,43060697,FALSE,en,3,"ÜT: 22.28617,114.135511",Erika Sanchez,,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/43060697/1359601118,http://pbs.twimg.com/profile_images/920528386593656832/h8w7Re6g_normal.jpg,https://pbs.twimg.com/profile_images/920528386593656832/h8w7Re6g_normal.jpg,08A68C,86A4A6,A0C5C7,333333,TRUE,FALSE,Erika Sanchez,6403,,none,http://Instagram.com/shiellachristy,,FALSE
246,246,8.94502E+17,307,cunt fuck train will delay,negative,0.958800197,objective,0.915214726,266,0,,,,,Mon Aug 07 10:15:59 +0000 2017,,[],,[],[],[],,,,,,,,,,1,FALSE,low,,,,8.94502E+17,8.94502E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cb fking train will delay,FALSE,FALSE,Wed Apr 18 12:57:00 +0000 2012,TRUE,FALSE,welcome to my black parade,23787,,267,,51,TRUE,556843942,556843942,FALSE,en,0,"Central Region, Singapore",Angel Moody,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/556843942/1543248583,http://pbs.twimg.com/profile_images/1068546434260029442/kwM5hdWK_normal.jpg,https://pbs.twimg.com/profile_images/1068546434260029442/kwM5hdWK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Angel Moody,63125,,none,http://Instagram.com/cons.tke,,FALSE
247,247,8.94368E+17,308,@smrt_singapore  can u please announce theres train fault at mbs? so i can show my boss. thanks,neutral,0.516904712,objective,0.999999992,267,0,,,,,Mon Aug 07 01:22:44 +0000 2017,,[],,[],[],"[{'screen_name': 'SMRT_Singapore', 'name': 'SMRT Corporation', 'id': 307781209, 'id_str': '307781209', 'indices': [0, 15]}]",,,,,,,,,,1,FALSE,low,,,,8.94368E+17,8.94368E+17,SMRT_Singapore,,,307781209,307781209,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SMRT_Singapore  can u please announce theres train fault at mbs? So I can show my boss. Thanks,FALSE,FALSE,Mon Jan 09 14:15:04 +0000 2017,FALSE,FALSE,"Designer, Photographer, Dota Player, Anime lover...",400,,3,,108,TRUE,8.18461E+17,8.18461E+17,FALSE,zh-TW,0,Singapore,Ana Petty,,0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/818461089260146688/1487321766,http://pbs.twimg.com/profile_images/818462645716037632/YToYlQEH_normal.jpg,https://pbs.twimg.com/profile_images/818462645716037632/YToYlQEH_normal.jpg,F58EA8,0,0,0,FALSE,FALSE,Ana Petty,63,,none,,,FALSE
248,248,8.93637E+17,310,mrt why delay when im late ughhh,negative,0.994231105,objective,0.968627869,269,0,,,,,Sat Aug 05 00:58:56 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,8.93637E+17,8.93637E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.817833, 1.334355], [103.817833, 1.432041], [103.931418, 1.432041], [103.931418, 1.334355]]]",Polygon,Singapore,SG,"North-East Region, Singapore",5f1f473ed6455f55,North-East Region,admin,https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MRT WHY DELAY WHEN IM LATE UGHHH,FALSE,FALSE,Sun Nov 27 08:59:41 +0000 2011,TRUE,FALSE,appreciate while you can | 18,5442,,526,,269,TRUE,422468017,422468017,FALSE,en,3,sg,James Duncan,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/422468017/1545103601,http://pbs.twimg.com/profile_images/1074693549721939968/eOISgptt_normal.jpg,https://pbs.twimg.com/profile_images/1074693549721939968/eOISgptt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,James Duncan,41581,,none,http://vsco.co/daayaah,,FALSE
249,249,8.93481E+17,311,train fault between kent ridge and haw par villa towards dhoby ghaut/marina bay. @smrt_singapore,neutral,0.749692976,objective,1,270,0,,,,,Fri Aug 04 14:39:20 +0000 2017,,[],,[],[],"[{'screen_name': 'SMRT_Singapore', 'name': 'SMRT Corporation', 'id': 307781209, 'id_str': '307781209', 'indices': [81, 96]}]",,,,,,,,,,1,FALSE,low,,,,8.93481E+17,8.93481E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Train fault between Kent Ridge and Haw Par Villa towards Dhoby Ghaut/Marina Bay. @SMRT_Singapore,FALSE,FALSE,Wed Jul 01 14:21:17 +0000 2009,FALSE,FALSE,idontcaredoyoucareidontcare,2238,,284,,492,TRUE,52737638,52737638,FALSE,en,13,Singapore,Tracy Jones,,0,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/52737638/1447763162,http://pbs.twimg.com/profile_images/1071771443359232001/o6-tzpsa_normal.jpg,https://pbs.twimg.com/profile_images/1071771443359232001/o6-tzpsa_normal.jpg,0,0,0,FFFFFF,TRUE,FALSE,Tracy Jones,21546,,none,http://instagram.com/drewkhandotcom,,FALSE
